word,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,exchange,detail,audio
a-series,,,一系列,,,,,0,0,,,
a-share,,,a种股票,,,,,0,0,,,
A-side,'ei'said,,n. A面（磁带等的）,,,,,0,0,,,
a-sit,,,n. (Asit)人名；(印)阿西特,,,,,0,0,i:a-sitting,,
a-sitting,,-ing form of a-sit,(a-sit 的现在分词) n. (Asit)人名；(印)阿西特,,,,,0,0,0:a-sit/1:i,,
A-stage resin,,,[化] 甲阶树脂; 甲阶酚醛树脂; 可熔(可溶)酚醛树脂; 酚醛树脂A,,,,,0,0,,,
a-star,,,A型显,,,,,0,0,,,
a-student,,,一位学生,,,,,0,0,,,
a-supply,,,[电] A-供应,,,,,0,0,,,
a-t,,,abbr. anti-tank 反坦克,,,,,0,0,,,
A-team,,n. a group of elite soldiers or a leadership group of advisors or workers in an organization,特遣队\n先遣队,,,,,0,0,,,
A-test,'ei'test,,n. 原子爆炸试验,,,,,0,0,,,
a-to-z,,,从头到尾；非常熟悉,,,,,0,0,,,
A-type steel,,,[化] 甲类钢,,,,,0,0,,,
a-v,ɑ:v; ɔ:v,,abbr. 简易型（Austere Version）；《圣经》钦定英译本（Authorized Version）；音频（audio）视频（video）的简称,,,,,0,0,,,
A-V nicking,,,[医] 动静脉局部缩窄,,,,,0,0,,,
A-V node,,,"房室结（心脏的一部分, atrioventricular node）",,,,,0,0,,,
a-way,,,心路（歌曲名）,,,,,0,0,,,
a-week,,,一周\n一星期,,,,,0,0,,,
a-wing,ə'wiŋ,,adj. 飞翔的\nadv. 飞翔地\nv. 使敬畏；使惊叹（awe的现在分词）,,,,,0,0,,,
a-x,æks,,vt. 削减；用斧修整；解雇\nn. 斧头\nn. (Ax)人名；(德、芬)阿克斯,,,,,0,0,,,
a-year,,,一年,,,,,0,0,,,
A-Z,",eitә'zed",,无所不包的,,,,,0,0,,,
A-Z test,,,[医] 阿-宋二氏试验(检孕),,,,,0,0,,,
a.,,,"[医] 调节, 适应, 安培, 阳极, 正极, 前, 水, 水剂, 动脉",,,,,0,0,,,
A. A. Michelson,,,[网络] A.迈克尔森A.,,,,,0,0,,,
A. A. Milne,,,n. 艾伦·亚历山大·米恩,,,,,0,0,,,
A. B. C. diuretic,,,[医] A.B.C.利尿剂(含乙酸钾、碳酸氢盐及尿酸盐),,,,,0,0,,,
A. B. C. method,,,[医] A.B.C.法(明矾、血、粘土沉淀清洁法),,,,,0,0,,,
a. c.,,,[医] 饭前[服],,,,,0,0,,,
A. C. D. solution,,,"[医] 抗凝枸橼酸葡萄酸溶液, A.C.D.溶液",,,,,0,0,,,
A. C. E. mixture,,,"[医] ACE合剂(酒精1.0,氯仿2.0,乙醚3.0)",,,,,0,0,,,
A. Conan Doyle,,,[网络] 道尔,,,,,0,0,,,
A. E. Burnside,,,[网络] 伯恩赛德,,,,,0,0,,,
A. E. Housman,,,[网络] 豪斯曼；英国诗人豪斯曼,,,,,0,0,,,
A. E. Kennelly,,,[网络] A. E.肯尼利,,,,,0,0,,,
A. M.,,,"[医] 米角, 公尺角, 轴近中的, 安培计",,,,,0,0,,,
A. M. A.,,,[医] 美国医学会,,,,,0,0,,,
A. Noam Chomsky,,,[网络] A.诺姆乔姆斯基,,,,,0,0,,,
A. P. L. hormone,,,"[医] [垂体]前叶样激素, 绒[毛]膜促性腺激素",,,,,0,0,,,
A. S.,,,[医] 左耳,,,,,0,0,,,
A. T. S.,,,"[医] 破伤风血清, 神经肌肉紧张状态",,,,,0,0,,,
A. testudineus,,,[网络] A.。,,,,,0,0,,,
A. U.,,,[医] 埃[斯特雷姆氏]单位,,,,,0,0,,,
A. V.,,,[医] 房室的,,,,,0,0,,,
A. W.,,,[医] 原子量,,,,,0,0,,,
a.-c. interval,,,[医] 心房颈动脉间期,,,,,0,0,,,
A.A.,,,[医] 智力成就年龄,,,,,0,0,,,
A.B.,,,[医] 原子弹,,,,,0,0,,,
A.B.C.,,,[医] 轴颊颈的,,,,,0,0,,,
A.B.C. diuretic,,,"[医] A.B.C.利尿剂(醋酸钾碳酸氢钠,枸橼酸钠的合剂)",,,,,0,0,,,
A.B.C. liniment,,,"[医] A.B.C.搽剂, 乌头颠茄氯仿搽剂",,,,,0,0,,,
A.B.G.,,,[医] 轴颊龈的,,,,,0,0,,,
A.B.L.,,,[医] 轴颊舌的,,,,,0,0,,,
A.C.,,,"[化] 交流; 交变电流\n[医] 空气传导, 交电流, 交变电流, 阳极通电, 轴颈的",,,,,0,0,,,
A.C. arc welder,,,[化] 交流电焊机,,,,,0,0,,,
A.C. arc welding,,,[化] 交流电弧焊,,,,,0,0,,,
A.C.asynchronous motor,,,[化] 交流异步电动机,,,,,0,0,,,
A.C.D.,,,[医] 绝对心浊音,,,,,0,0,,,
A.C.E. mixture,,,[医] A.C.E.合剂(醇、氯仿、醚合剂),,,,,0,0,,,
A.C.S.,,,[医] 抗网织细胞毒素血清,,,,,0,0,,,
A.D.,ænәu'dɔminai,r in the Christian era; used before dates after the supposed year Christ was born,公元\n[医] 右耳,,,,,0,0,,,
A.D.C.,,,[医] 轴远中颈的,,,,,0,0,,,
A.D.G.,,,[医] 远中龈轴的,,,,,0,0,,,
A.D.I.,,,[医] 轴远[中]切缘的,,,,,0,0,,,
A.D.O.,,,"[医] 轴远中Ж的, 轴远中咬合的",,,,,0,0,,,
A.D.P.,,,[医] 二磷酸腺甙(腺[甙]二磷),,,,,0,0,,,
A.E.,,n Irish writer whose pen name was A.E. (1867-1935),[医] 抗毒素单位,,,,,0,0,,,
A.F.C.,,,自动频率控制,,,,,0,0,,,
A.F.S.,,,[机] 美国铸造学会,,,,,0,0,,,
A.F.S. grain fineness number,,,[机] A.F.S.粒度指数,,,,,0,0,,,
A.G.,,,[医] 轴龈的,,,,,0,0,,,
A.G.V.,,,[医] 苯胺龙胆紫,,,,,0,0,,,
A.I.,,,"[医] 人工授精, 轴切的",,,,,0,0,,,
A.I.D.,,,"[医] 供者人工授精, 异配[人工]授精",,,,,0,0,,,
A.I.H.,,,[医] 同配授精,,,,,0,0,,,
a.k.a.,,,abbr. also known as又名…; 也叫作…,,,,,0,0,,,
A.L.,,,[医] 轴舌的,,,,,0,0,,,
A.L.C.,,,[医] 轴舌颈的,,,,,0,0,,,
A.L.G.,,,[医] 轴舌龈的,,,,,0,0,,,
A.L.O.,,,"[医] 轴舌Ж的, 轴舌咬合的",,,,,0,0,,,
A.L.W.,,,[医] 弧、圈、涡(戈尔顿氏指纹特征),,,,,0,0,,,
A.La.,,,[医] 轴唇的,,,,,0,0,,,
A.La.L.,,,[医] 轴唇舌的,,,,,0,0,,,
a.m,,,abbr. （拉）午前；早上（ante meridiem）,,,,,0,0,,,
a.m.,,s before noon\nr before noon,"上午, 午前",,2,,,0,0,,,
A.M.C.,,,[医] 轴近中颈的,,,,,0,0,,,
A.M.D.,,,[医] 轴近中远侧的,,,,,0,0,,,
A.M.G.,,,[医] 轴近中龈的,,,,,0,0,,,
A.M.I.,,,[医] 轴近中切的,,,,,0,0,,,
A.M.P.,,,[医] 一磷酸腺甙,,,,,0,0,,,
A.O.M.,,,[医] 产科硕士,,,,,0,0,,,
A.P.,,,"[医] 轴髓的, 垂体前叶",,,,,0,0,,,
A.P.C.,,,[医] 复方阿司匹林,,,,,0,0,,,
A.P.F.,,,[医] 动物蛋白因素,,,,,0,0,,,
A.P.I. baum'e gravity,,,[机] A.P.I.波美比重单位,,,,,0,0,,,
A.P.I.M.,,,[医] 国际医学专业协会,,,,,0,0,,,
A.P.L.,,,[医] 前叶样[激素],,,,,0,0,,,
A.P.T.,,,[医] 明矾沉淀类毒素,,,,,0,0,,,
A.P.T.T.,,,[医] 明矾沉淀破伤风类毒素,,,,,0,0,,,
a.peroxodisulfate,,,[化] 过二硫酸铵,,,,,0,0,,,
A.Q.,,,"[医] 能力商数, 成绩商数",,,,,0,0,,,
A.q.l.,,,[电] 可接受质量水平,,,,,0,0,,,
A.R.C.,,,[医] 视风膜异常对应,,,,,0,0,,,
A.r.s.r.,,,[电] 航路监测雷达,,,,,0,0,,,
a.s.r.,,,[电] 机场监测雷达,,,,,0,0,,,
A.S.S.,,,[医] [髂]前上棘,,,,,0,0,,,
A.T.,,,[医] 旧结核菌素,,,,,0,0,,,
A.T.10,,,[医] 二氢速甾醇,,,,,0,0,,,
A/C,,,"公元前, 往来帐户, 活期存款帐户",,,,,0,0,,,
A/D,,,abbr. 模拟数字转换（Analog to Digital）,,,,,0,0,,,
a/d converter controller,,,[电] 类比数位转换控制器,,,,,0,0,,,
a/o,"o,a",,(=account of) 帐上,,,,,0,0,,,
A/R/,,,[化] 分析纯; 二级纯,,,,,0,0,,,
A/UX,,,[计] A/UX操作系统,,,,,0,0,,,
A/V,,,abbr. 按价（ad valorem）；音频/视频（audio/video）,,,,,0,0,,,
a1,'ei'wʌn,,a. 第一等的,,,,,0,0,,,
a1 at lloyd's,,,[经] 劳埃氏船级评定A1级,,,,,0,0,,,
A2,,,[医] 主动脉第二声,,,,,0,0,,,
a3,,,n. A3号纸（尺寸为420×297mm的）,,,,,0,0,,,
a4,,,n. A4型纸（规格为297×210毫米的纸）,,,,,0,0,,,
a5,,,n. A5型纸（标准的纸张尺寸）,,,,,0,0,,,
AA,ɔ:,n. a dry form of lava resembling clinkers,"[计] 绝对地址, 农业自动化, 自动应答\n[医] 各, 各个",,,,,9087,0,,,
AA-AMP,,,[医] 氨基酸一磷酸腺甙,,,,,0,0,,,
AAA,,n an aneurysm of the abdominal aorta associated with old age and hypertension,[医] 急性焦虑发作,,,,,26942,0,,,
AAA disease,,,[医] 钩[口线]虫病,,,,,0,0,,,
aaa-rated,,, 票面等级，票面额,,,,,0,0,,,
aaa.,,,"[医] 汞合金, 汞齐",,,,,0,0,,,
aaaa,,,abbr. 美国广告代理商协会（The American Association of Advertising Agencies）,,,,,0,0,,,
aaaaa,,,n. 五星级,,,,,0,0,,,
aaaargh,,,"啊……（非正式, 表大叫）",,,,,0,0,,,
aaad,,,abbr. American Athletic Association for the Deaf 美国聋人运动协会; apparent amino acid digestibility 表观的氨基酸可消化性; acute type A aortic dissection 急性A型主�
